problem,instance,config_id,seed,status,legal,formal_audit_match,area,aspect_ratio,HPWL,first_feasible_time,evaluations,runtime_seconds,evaluations_per_second,layout_path
Q2,n200,P1,2217,timeout,True,True,202050.40000000002,1.0,510590.5,0.014732399955391884,24608,180.00520729995333,136.7071562490647,outputs/q2/_runtime/v3_n200/n200/P1/seed_2217/layout.json
Q2,n200,P1,2218,timeout,True,True,202050.40000000002,1.0,495815.0,0.010347099974751472,24600,180.00476790009998,136.66304669025567,outputs/q2/_runtime/v3_n200/n200/P1/seed_2218/layout.json
Q2,n200,P1,2219,timeout,True,True,202050.40000000002,1.0,509672.0,0.009077199967578053,24879,180.00564630003646,138.21233117616356,outputs/q2/_runtime/v3_n200/n200/P1/seed_2219/layout.json
Q2,n200,P1,2220,timeout,True,True,202050.40000000002,1.0,508717.0,0.011185599956661463,24695,180.00088350009173,137.19377105161496,outputs/q2/_runtime/v3_n200/n200/P1/seed_2220/layout.json
Q2,n200,P2,2201,timeout,True,True,202050.40000000002,1.0,504282.0,0.21483900002203882,24824,180.00586259993725,137.90661949256233,outputs/q2/_runtime/v3_n200/n200/P2/seed_2201/layout.json
Q2,n200,P2,2202,timeout,True,True,202050.40000000002,1.0,503525.5,0.19422319997102022,24990,180.0018075001426,138.83193922916692,outputs/q2/_runtime/v3_n200/n200/P2/seed_2202/layout.json
Q2,n200,P2,2203,timeout,True,True,202050.40000000002,1.0,512567.0,0.16464740014635026,25076,180.00349940010346,139.30840280089348,outputs/q2/_runtime/v3_n200/n200/P2/seed_2203/layout.json
Q2,n200,P2,2204,timeout,True,True,202050.40000000002,1.0,510548.5,0.1840997999534011,25092,180.00391600001603,139.3969673415203,outputs/q2/_runtime/v3_n200/n200/P2/seed_2204/layout.json
Q2,n200,P2,2205,timeout,True,True,202050.40000000002,1.0,515803.0,0.16411879984661937,24916,180.00090259988792,138.42152811524576,outputs/q2/_runtime/v3_n200/n200/P2/seed_2205/layout.json
Q2,n200,P2,2206,timeout,True,True,202050.40000000002,1.0,505577.0,0.17840390000492334,24901,180.00464350008406,138.33532022182735,outputs/q2/_runtime/v3_n200/n200/P2/seed_2206/layout.json
Q2,n200,P2,2207,timeout,True,True,202050.40000000002,1.0,504104.0,0.21043309988453984,24839,180.00502979988232,137.99058852752256,outputs/q2/_runtime/v3_n200/n200/P2/seed_2207/layout.json
Q2,n200,P2,2208,timeout,True,True,202050.40000000002,1.0,501930.0,0.17122059990651906,24768,180.00385019998066,137.59705679896985,outputs/q2/_runtime/v3_n200/n200/P2/seed_2208/layout.json
Q2,n200,P2,2209,timeout,True,True,202050.40000000002,1.0,508984.0,0.15816379990428686,24715,180.00468700006604,137.30198036449426,outputs/q2/_runtime/v3_n200/n200/P2/seed_2209/layout.json
Q2,n200,P2,2210,timeout,True,True,202050.40000000002,1.0,511064.5,0.16675680014304817,24753,180.00479610008188,137.51300263264898,outputs/q2/_runtime/v3_n200/n200/P2/seed_2210/layout.json
Q2,n200,P2,2211,timeout,True,True,202050.40000000002,1.0,502312.0,0.16196769988164306,24713,180.00102419988252,137.2936632435902,outputs/q2/_runtime/v3_n200/n200/P2/seed_2211/layout.json
Q2,n200,P2,2212,timeout,True,True,202050.40000000002,1.0,504581.0,0.1578845998737961,24664,180.00180560001172,137.02084775086496,outputs/q2/_runtime/v3_n200/n200/P2/seed_2212/layout.json
Q2,n200,P2,2213,timeout,True,True,202050.40000000002,1.0,501353.0,0.1747714001685381,24826,180.00114369997755,137.92134588533227,outputs/q2/_runtime/v3_n200/n200/P2/seed_2213/layout.json
Q2,n200,P2,2214,timeout,True,True,202050.40000000002,1.0,501901.0,0.15679349983111024,25035,180.00021329987794,139.08316851987294,outputs/q2/_runtime/v3_n200/n200/P2/seed_2214/layout.json
Q2,n200,P2,2215,timeout,True,True,202050.40000000002,1.0,503767.0,0.16408500005491078,24872,180.00262819998898,138.17576025815785,outputs/q2/_runtime/v3_n200/n200/P2/seed_2215/layout.json
Q2,n200,P2,2216,timeout,True,True,202050.40000000002,1.0,515909.5,0.16547190002165735,24795,180.0015485000331,137.74881497753026,outputs/q2/_runtime/v3_n200/n200/P2/seed_2216/layout.json
Q2,n200,P2,2217,timeout,True,True,202050.40000000002,1.0,507312.5,0.17791009997017682,24424,180.0011722999625,135.6880051830923,outputs/q2/_runtime/v3_n200/n200/P2/seed_2217/layout.json
Q2,n200,P2,2218,timeout,True,True,202050.40000000002,1.0,505880.5,0.1712694000452757,24440,180.00607810006477,135.77319309414588,outputs/q2/_runtime/v3_n200/n200/P2/seed_2218/layout.json
Q2,n200,P2,2219,timeout,True,True,202050.40000000002,1.0,510879.5,0.17921979981474578,24441,180.00282299984246,135.78120383157207,outputs/q2/_runtime/v3_n200/n200/P2/seed_2219/layout.json
Q2,n200,P2,2220,timeout,True,True,202050.40000000002,1.0,495154.5,0.17010889993980527,24289,180.00587109988555,134.9344877008039,outputs/q2/_runtime/v3_n200/n200/P2/seed_2220/layout.json
Q2,n300,P0,3301,timeout,True,True,314145.50000000006,1.0,831619.5,0.040464200001224526,12376,600.0210325000007,20.62594364140058,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3301/layout.json
Q2,n300,P0,3302,timeout,True,True,314145.50000000006,1.0,829895.5,0.046489300000757794,12536,600.0576184000001,20.891327125261938,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3302/layout.json
Q2,n300,P0,3303,timeout,True,True,314145.50000000006,1.0,829482.0,0.04709519999960321,12492,600.0330783999998,20.818852242796627,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3303/layout.json
Q2,n300,P0,3304,timeout,True,True,314145.50000000006,1.0,828410.5,0.04646409999986645,12528,600.0314705000001,20.87890488403974,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3304/layout.json
Q2,n300,P0,3305,timeout,True,True,314145.50000000006,1.0,836764.5,0.04651150000063353,12502,600.0519574999998,20.83486245439005,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3305/layout.json
Q2,n300,P0,3306,timeout,True,True,314145.50000000006,1.0,835713.5,0.0446711000004143,12575,600.0124800000012,20.957897409067183,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3306/layout.json
Q2,n300,P0,3307,timeout,True,True,314145.50000000006,1.0,834195.0,0.044979100001000916,12540,600.0289412000002,20.898991930157912,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3307/layout.json
Q2,n300,P0,3308,timeout,True,True,314145.50000000006,1.0,837503.0,0.04398409999885189,12587,600.0182666000001,20.977694681403886,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3308/layout.json
Q2,n300,P0,3309,timeout,True,True,314145.50000000006,1.0,831006.5,0.05298249999941618,12153,600.004594,20.2548449154041,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3309/layout.json
Q2,n300,P0,3310,timeout,True,True,314145.50000000006,1.0,824936.0,0.04300119999970775,12231,600.0377095000003,20.38371890025354,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3310/layout.json
Q2,n300,P0,3311,timeout,True,True,314145.50000000006,1.0,820316.0,0.052225800000087474,12167,600.0046311000006,20.27817681622556,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3311/layout.json
Q2,n300,P0,3312,timeout,True,True,314145.50000000006,1.0,836053.0,0.05726839999988442,12203,600.0385021000002,20.33702830283763,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3312/layout.json
Q2,n300,P0,3313,timeout,True,True,314145.50000000006,1.0,835587.5,0.056311899999855086,12086,600.0044476000003,20.143184018624588,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3313/layout.json
Q2,n300,P0,3314,timeout,True,True,314145.50000000006,1.0,824597.0,0.05553189999955066,12119,600.0095199000007,20.198012861562244,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3314/layout.json
Q2,n300,P0,3315,timeout,True,True,314145.50000000006,1.0,823805.0,0.05356459999893559,12203,600.0023234,20.338254576832192,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3315/layout.json
Q2,n300,P0,3316,timeout,True,True,314145.50000000006,1.0,831984.5,0.05530460000045423,12125,600.0288263000002,20.20736249417755,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3316/layout.json
Q2,n300,P0,3317,timeout,True,True,314145.50000000006,1.0,833275.0,0.04860029999872495,12744,600.0419958999992,21.238513449188428,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3317/layout.json
Q2,n300,P0,3318,timeout,True,True,314145.50000000006,1.0,830146.5,0.052331999999296386,12786,600.0269006999988,21.309044619639042,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3318/layout.json
Q2,n300,P0,3319,timeout,True,True,314145.50000000006,1.0,849827.5,0.048293800000465126,12680,600.0015710000007,21.13327799936708,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3319/layout.json
Q2,n300,P0,3320,timeout,True,True,314145.50000000006,1.0,837886.5,0.04735460000119929,12829,600.023607000001,21.38082543808977,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3320/layout.json
Q2,n300,P0,3321,timeout,True,True,314145.50000000006,1.0,825129.0,0.05283370000142895,12762,600.0299202000006,21.26893938179983,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3321/layout.json
Q2,n300,P0,3322,timeout,True,True,314145.50000000006,1.0,832456.0,0.052702500001032604,12800,600.0275264000011,21.33235466178769,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3322/layout.json
Q2,n300,P0,3323,timeout,True,True,314145.50000000006,1.0,829388.5,0.052494300000034855,12755,600.0206026000014,21.25760339683371,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3323/layout.json
Q2,n300,P0,3324,timeout,True,True,314145.50000000006,1.0,840331.5,0.050469100000555045,12705,600.0049331000009,21.17482590411052,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3324/layout.json
Q2,n300,P0,3325,timeout,True,True,314145.50000000006,1.0,828709.5,0.04642950000015844,14777,600.0152104999997,24.627709000387092,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3325/layout.json
Q2,n300,P0,3326,timeout,True,True,314145.50000000006,1.0,840247.5,0.047747200000230805,14714,600.0272592999991,24.522219235782014,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3326/layout.json
Q2,n300,P0,3327,timeout,True,True,314145.50000000006,1.0,818990.0,0.0482097000003705,14747,600.0130826999994,24.577797426749367,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3327/layout.json
Q2,n300,P0,3328,timeout,True,True,314145.50000000006,1.0,826193.5,0.045855200000005425,14681,600.0409137000006,24.466664963682767,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3328/layout.json
Q2,n300,P0,3329,timeout,True,True,314145.50000000006,1.0,842114.5,0.04086289999941073,14732,600.0125313999997,24.552820531308,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3329/layout.json
Q2,n300,P0,3330,timeout,True,True,314145.50000000006,1.0,832771.5,0.04048750000038126,14825,600.0045430999999,24.708146247367978,outputs/q2/_runtime/v3_n300_holdout/n300/P0/seed_3330/layout.json
Q2,n300,P1,3301,success,True,True,314145.50000000006,1.0,787683.5,0.014249500000005355,30000,301.1908041000006,99.6046346422963,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3301/layout.json
Q2,n300,P1,3302,success,True,True,314145.50000000006,1.0,784425.5,0.01122869999926479,30000,300.1639584000004,99.94537705296986,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3302/layout.json
Q2,n300,P1,3303,success,True,True,314145.50000000006,1.0,784080.5,0.01637789999949746,30000,300.33777270000064,99.8875357245397,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3303/layout.json
Q2,n300,P1,3304,success,True,True,314145.50000000006,1.0,789586.5,0.012067999999999302,30000,301.29093959999955,99.57153056055604,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3304/layout.json
Q2,n300,P1,3305,success,True,True,314145.50000000006,1.0,792016.5,0.016518899999937275,30000,301.0827054000001,99.64039601724659,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3305/layout.json
Q2,n300,P1,3306,success,True,True,314145.50000000006,1.0,776534.5,0.011517599999933736,30000,303.78393589999905,98.75439894845373,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3306/layout.json
Q2,n300,P1,3307,success,True,True,314145.50000000006,1.0,768248.0,0.010894299999563373,30000,303.1137096000002,98.97275857165643,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3307/layout.json
Q2,n300,P1,3308,success,True,True,314145.50000000006,1.0,778481.0,0.014205800000127056,30000,303.2702343000001,98.92167646866223,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3308/layout.json
Q2,n300,P1,3309,success,True,True,314145.50000000006,1.0,772474.0,0.013080699998681666,30000,319.07914789999995,94.02055946759035,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3309/layout.json
Q2,n300,P1,3310,success,True,True,314145.50000000006,1.0,773406.5,0.010481999999683467,30000,320.0967662999992,93.72165906819433,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3310/layout.json
Q2,n300,P1,3311,success,True,True,314145.50000000006,1.0,776683.5,0.015486700000110432,30000,320.36667529999977,93.6426985481783,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3311/layout.json
Q2,n300,P1,3312,success,True,True,314145.50000000006,1.0,785932.5,0.016745700000683428,30000,319.1952488000006,93.98636136591499,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3312/layout.json
Q2,n300,P1,3313,success,True,True,314145.50000000006,1.0,782075.0,0.014912999999069143,30000,324.64039199999934,92.40994262968997,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3313/layout.json
Q2,n300,P1,3314,success,True,True,314145.50000000006,1.0,770243.5,0.011972100001003128,30000,319.54761230000076,93.88272309115273,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3314/layout.json
Q2,n300,P1,3315,success,True,True,314145.50000000006,1.0,767896.0,0.011712100000295322,30000,320.9737905000002,93.46557534578507,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3315/layout.json
Q2,n300,P1,3316,success,True,True,314145.50000000006,1.0,776590.0,0.010534900000493508,30000,319.52461310000035,93.88948071618827,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3316/layout.json
Q2,n300,P1,3317,success,True,True,314145.50000000006,1.0,758199.0,0.010965800000121817,30000,291.46414110000114,102.92861374568551,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3317/layout.json
Q2,n300,P1,3318,success,True,True,314145.50000000006,1.0,781301.5,0.017898499998409534,30000,287.2968381999999,104.4216155943759,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3318/layout.json
Q2,n300,P1,3319,success,True,True,314145.50000000006,1.0,788489.0,0.016560100000788225,30000,287.19386269999995,104.45905674292811,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3319/layout.json
Q2,n300,P1,3320,success,True,True,314145.50000000006,1.0,765700.5,0.01722700000027544,30000,287.30108389999987,104.42007246461354,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3320/layout.json
Q2,n300,P1,3321,success,True,True,314145.50000000006,1.0,780837.0,0.01482419999956619,30000,289.5861133999988,103.59612775548278,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3321/layout.json
Q2,n300,P1,3322,success,True,True,314145.50000000006,1.0,781425.5,0.012324500001341221,30000,287.1655573000007,104.46935308700381,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3322/layout.json
Q2,n300,P1,3323,success,True,True,314145.50000000006,1.0,772110.5,0.010349300000598305,30000,287.9893324000004,104.17052517185513,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3323/layout.json
Q2,n300,P1,3324,success,True,True,314145.50000000006,1.0,775551.0,0.010838000000148895,30000,287.61358140000084,104.30661811577411,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3324/layout.json
Q2,n300,P1,3325,success,True,True,314145.50000000006,1.0,780266.5,0.01032880000093428,30000,249.35564069999964,120.31009170589837,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3325/layout.json
Q2,n300,P1,3326,success,True,True,314145.50000000006,1.0,770842.5,0.011207600000489037,30000,248.7126055000008,120.62114801012731,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3326/layout.json
Q2,n300,P1,3327,success,True,True,314145.50000000006,1.0,771932.0,0.013130100000125822,30000,248.60486000000128,120.67342529023706,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3327/layout.json
Q2,n300,P1,3328,success,True,True,314145.50000000006,1.0,773270.5,0.012963899998794659,30000,249.96498599999904,120.01680907421216,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3328/layout.json
Q2,n300,P1,3329,success,True,True,314145.50000000006,1.0,795623.0,0.012419599999702768,30000,247.3374113000009,121.29180071191233,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3329/layout.json
Q2,n300,P1,3330,success,True,True,314145.50000000006,1.0,772443.0,0.009653299999627052,30000,247.8327917000006,121.04935668204365,outputs/q2/_runtime/v3_n300_holdout/n300/P1/seed_3330/layout.json
