phase,dead_space_ratio,outline_side,cold_success_rate,robust,layout_path,seed,mode,status,legal,HPWL,runtime,evaluations,proposals,accepted,restarts_completed,first_feasible_evaluation,first_feasible_time,formal_audit_match,error
threshold,0.0375,431.54639090137226,0.0,False,,1109,cold,no_feasible,False,307616.5,60.00044089999574,20519,20216,3338,3,,,True,
threshold,0.0375,431.54639090137226,0.0,False,,1110,cold,no_feasible,False,295502.0,60.002261100002215,20621,20318,3245,3,,,True,
threshold,0.05625,435.4284456142019,0.0,False,,1101,cold,no_feasible,False,309076.0,60.00112899999658,20482,20179,3355,3,,,True,
threshold,0.05625,435.4284456142019,0.0,False,,1102,cold,no_feasible,False,317016.5,60.00064919999568,20644,20341,3229,3,,,True,
threshold,0.05625,435.4284456142019,0.0,False,,1103,cold,no_feasible,False,299446.0,60.00038330000825,20613,20310,3656,3,,,True,
threshold,0.05625,435.4284456142019,0.0,False,,1104,cold,no_feasible,False,315910.0,60.00091390000307,20657,20354,3140,3,,,True,
threshold,0.05625,435.4284456142019,0.0,False,,1105,cold,no_feasible,False,306199.0,60.000795799991465,20563,20260,3358,3,,,True,
threshold,0.05625,435.4284456142019,0.0,False,,1106,cold,no_feasible,False,307891.5,60.00005339999916,21051,20748,3445,3,,,True,
threshold,0.05625,435.4284456142019,0.0,False,,1107,cold,no_feasible,False,311030.5,60.00102589999733,20824,20521,3562,3,,,True,
threshold,0.05625,435.4284456142019,0.0,False,,1108,cold,no_feasible,False,313337.5,60.00073699999484,20828,20525,3324,3,,,True,
threshold,0.05625,435.4284456142019,0.0,False,,1109,cold,no_feasible,False,318614.0,60.00134820000676,20755,20452,3520,3,,,True,
threshold,0.05625,435.4284456142019,0.0,False,,1110,cold,no_feasible,False,302003.5,60.00066610000795,20828,20525,3510,3,,,True,
threshold,0.065625,437.3565514828834,1.0,True,,1101,cold,timeout,True,262820.5,60.00122350000311,20296,19993,1230,3,1,0.02585999999428168,True,
threshold,0.065625,437.3565514828834,1.0,True,,1102,cold,timeout,True,253665.5,60.001522099992144,20209,19906,1304,3,1,0.022967699987930246,True,
threshold,0.065625,437.3565514828834,1.0,True,,1103,cold,timeout,True,253546.5,60.00162960001035,20397,20094,1059,3,1,0.020702100009657443,True,
threshold,0.065625,437.3565514828834,1.0,True,,1104,cold,timeout,True,264344.5,60.00143279999611,20291,19988,1254,3,1,0.02150679999613203,True,
threshold,0.065625,437.3565514828834,1.0,True,,1105,cold,timeout,True,262747.5,60.00192290000268,20163,19860,1509,3,1,0.023716299998341128,True,
threshold,0.065625,437.3565514828834,1.0,True,,1106,cold,timeout,True,262826.0,60.002699200005736,21488,21185,1292,3,1,0.029342200010432862,True,
threshold,0.065625,437.3565514828834,1.0,True,,1107,cold,timeout,True,251205.5,60.00096789999225,21281,20978,970,3,1,0.02142669999739155,True,
threshold,0.065625,437.3565514828834,1.0,True,,1108,cold,timeout,True,262747.5,60.0020574000082,21260,20957,1490,3,1,0.021597700004349463,True,
threshold,0.065625,437.3565514828834,1.0,True,,1109,cold,timeout,True,248984.0,60.00113820000843,21391,21088,1607,3,1,0.023339000006671995,True,
threshold,0.065625,437.3565514828834,1.0,True,,1110,cold,timeout,True,248694.5,60.00271449999127,21162,20859,1410,3,1,0.022431199991842732,True,
threshold,0.0609375,436.39356341208793,0.0,False,,1101,cold,no_feasible,False,312950.0,60.00145519999205,20432,20129,3357,3,,,True,
threshold,0.0609375,436.39356341208793,0.0,False,,1102,cold,no_feasible,False,305109.5,60.00428039999679,20820,20517,3664,3,,,True,
threshold,0.0609375,436.39356341208793,0.0,False,,1103,cold,no_feasible,False,310874.5,60.00118970000767,20482,20179,3316,3,,,True,
threshold,0.0609375,436.39356341208793,0.0,False,,1104,cold,no_feasible,False,315545.5,60.00175529999251,20671,20368,3300,3,,,True,
threshold,0.0609375,436.39356341208793,0.0,False,,1105,cold,no_feasible,False,315553.0,60.00100669999665,20595,20292,3280,3,,,True,
threshold,0.0609375,436.39356341208793,0.0,False,,1106,cold,no_feasible,False,309250.5,60.00223579999874,21200,20897,3658,3,,,True,
threshold,0.0609375,436.39356341208793,0.0,False,,1107,cold,no_feasible,False,311293.0,60.00158319999173,20779,20476,3579,3,,,True,
threshold,0.0609375,436.39356341208793,0.0,False,,1108,cold,no_feasible,False,304432.5,60.0029962999979,20885,20582,3451,3,,,True,
threshold,0.0609375,436.39356341208793,0.0,False,,1109,cold,no_feasible,False,298309.5,60.000106399995275,20932,20629,3355,3,,,True,
threshold,0.0609375,436.39356341208793,0.0,False,,1110,cold,no_feasible,False,310020.0,60.00169869999809,21111,20808,3287,3,,,True,
final,0.065625,,,,,1101,final_cold,timeout,True,262820.5,60.0021115999989,21555,21252,1287,3,1,0.02112170000327751,True,
final,0.065625,,,,,1102,final_cold,timeout,True,253665.5,60.000092399990535,21523,21220,1375,3,1,0.02145669999299571,True,
final,0.065625,,,,,1103,final_cold,timeout,True,253546.5,60.00060869999288,21657,21354,1105,3,1,0.022225900000194088,True,
final,0.065625,,,,,1104,final_cold,timeout,True,264344.5,60.0021204000077,21411,21108,1310,3,1,0.026043200006824918,True,
final,0.065625,,,,,1105,final_cold,timeout,True,262747.5,60.000377999997,21324,21021,1549,3,1,0.02626359999703709,True,
final,0.065625,,,,,1106,final_cold,timeout,True,262826.0,60.00232699999469,21898,21595,1304,3,1,0.023746099992422387,True,
final,0.065625,,,,,1107,final_cold,timeout,True,251205.5,60.00006070001109,22059,21756,992,3,1,0.022740900007192977,True,
final,0.065625,,,,,1108,final_cold,timeout,True,262747.5,60.001066100012395,21747,21444,1519,3,1,0.020877800008747727,True,
final,0.065625,,,,,1109,final_cold,timeout,True,248984.0,60.000942400001804,21595,21292,1620,3,1,0.028514999998151325,True,
final,0.065625,,,,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,1110,final_cold,timeout,True,248215.5,60.00054039999668,21699,21396,1427,3,1,0.02230579999741167,True,
