phase,dead_space_ratio,outline_side,cold_success_rate,robust,layout_path,seed,mode,status,legal,HPWL,runtime,evaluations,proposals,accepted,restarts_completed,first_feasible_evaluation,first_feasible_time,formal_audit_match,error
threshold,0.095,443.3436533886551,1.0,True,,1103,cold,timeout,True,254781.0,60.00188719999278,22237,21934,1322,3,1,0.01985409999906551,True,
threshold,0.095,443.3436533886551,1.0,True,,1104,cold,timeout,True,263830.0,60.00170999999682,22324,22021,1400,3,1,0.020211199996992946,True,
threshold,0.095,443.3436533886551,1.0,True,,1105,cold,timeout,True,252459.0,60.00302039999224,22147,21844,1566,3,1,0.020182399995974265,True,
threshold,0.095,443.3436533886551,1.0,True,,1106,cold,timeout,True,263679.0,60.00262179999845,22033,21730,1364,3,1,0.02135460000135936,True,
threshold,0.095,443.3436533886551,1.0,True,,1107,cold,timeout,True,247033.5,60.00015120000171,22208,21905,1433,3,1,0.021571800010860898,True,
threshold,0.095,443.3436533886551,1.0,True,,1108,cold,timeout,True,263679.0,60.00107340000977,22256,21953,1547,3,1,0.02247900000656955,True,
threshold,0.095,443.3436533886551,1.0,True,,1109,cold,timeout,True,250543.0,60.00201609999931,22234,21931,1613,3,1,0.021771900006569922,True,
threshold,0.095,443.3436533886551,1.0,True,,1110,cold,timeout,True,257729.0,60.000537199986866,22151,21848,1455,3,1,0.019195499990019016,True,
threshold,0.09,442.3302951415379,1.0,True,,1101,cold,timeout,True,248221.5,60.00180109999201,21815,21512,1569,3,1,0.026952000000164844,True,
threshold,0.09,442.3302951415379,1.0,True,,1102,cold,timeout,True,250257.0,60.00186570000369,21859,21556,1307,3,1,0.025352700002258644,True,
threshold,0.09,442.3302951415379,1.0,True,,1103,cold,timeout,True,246966.5,60.00057429999288,21786,21483,1422,3,1,0.028991099999984726,True,
threshold,0.09,442.3302951415379,1.0,True,,1104,cold,timeout,True,257031.0,60.00218060000043,21720,21417,1333,3,1,0.03343239999958314,True,
threshold,0.09,442.3302951415379,1.0,True,,1105,cold,timeout,True,262482.0,60.00102450000122,21806,21503,1966,3,1,0.026151099998969585,True,
threshold,0.09,442.3302951415379,1.0,True,,1106,cold,timeout,True,262414.0,60.00051199999871,22585,22197,1490,4,1,0.02440080000087619,True,
threshold,0.09,442.3302951415379,1.0,True,,1107,cold,timeout,True,249808.5,60.00062120000075,22470,22167,1308,3,1,0.02167790000385139,True,
threshold,0.09,442.3302951415379,1.0,True,,1108,cold,timeout,True,262482.0,60.00003939999442,22337,22034,1609,3,1,0.02144269998825621,True,
threshold,0.09,442.3302951415379,1.0,True,,1109,cold,timeout,True,247545.5,60.00209110000287,22267,21964,1643,3,1,0.023364199994830415,True,
threshold,0.09,442.3302951415379,1.0,True,,1110,cold,timeout,True,252551.0,60.004635800010874,22501,22197,1441,4,1,0.019973100002971478,True,
threshold,0.085,441.31461000062075,1.0,True,,1101,cold,timeout,True,254822.5,60.00151230000483,22432,22129,1514,3,1,0.02103809999243822,True,
threshold,0.085,441.31461000062075,1.0,True,,1102,cold,timeout,True,244940.0,60.0002250999969,22382,22079,1606,3,1,0.020136899998760782,True,
threshold,0.085,441.31461000062075,1.0,True,,1103,cold,timeout,True,255298.0,60.00166980001086,22412,22109,1333,3,1,0.020759700011694804,True,
threshold,0.085,441.31461000062075,1.0,True,,1104,cold,timeout,True,264561.5,60.00212000000465,22128,21825,1422,3,1,0.019714599999133497,True,
threshold,0.085,441.31461000062075,1.0,True,,1105,cold,timeout,True,261117.0,60.00088409999444,22278,21975,1613,3,1,0.020181999992928468,True,
threshold,0.085,441.31461000062075,1.0,True,,1106,cold,timeout,True,263596.0,60.001194399999804,22523,22197,1446,4,1,0.02400130000023637,True,
threshold,0.085,441.31461000062075,1.0,True,,1107,cold,timeout,True,248798.5,60.00215909999679,22664,22260,1270,4,1,0.02453300000343006,True,
threshold,0.085,441.31461000062075,1.0,True,,1108,cold,timeout,True,263509.5,60.00021349999588,22447,22144,1822,3,1,0.024235699995188043,True,
threshold,0.085,441.31461000062075,1.0,True,,1109,cold,timeout,True,263518.5,60.00151370000094,22615,22211,1960,4,1,0.019904899992980063,True,
threshold,0.085,441.31461000062075,1.0,True,,1110,cold,timeout,True,256063.5,60.00170409999555,22404,22101,1552,3,1,0.02010149999114219,True,
threshold,0.08,440.2965818627258,1.0,True,,1101,cold,timeout,True,255148.5,60.00100299999758,22675,22271,1301,4,1,0.02006380000966601,True,
threshold,0.08,440.2965818627258,1.0,True,,1102,cold,timeout,True,247938.5,60.00184640000225,22367,22064,1399,3,1,0.02159390000451822,True,
threshold,0.08,440.2965818627258,1.0,True,,1103,cold,timeout,True,243264.5,60.000049299997045,22265,21962,1405,3,1,0.019365600004675798,True,
threshold,0.08,440.2965818627258,1.0,True,,1104,cold,timeout,True,267359.0,60.00099780000164,22386,22083,1814,3,1,0.020362800001748838,True,
threshold,0.08,440.2965818627258,1.0,True,,1105,cold,timeout,True,257619.0,60.001234499999555,22567,22197,1496,4,1,0.02136860000609886,True,
threshold,0.08,440.2965818627258,1.0,True,,1106,cold,timeout,True,258460.5,60.0020366999961,22659,22255,1563,4,1,0.02024850000452716,True,
threshold,0.08,440.2965818627258,1.0,True,,1107,cold,timeout,True,250815.5,60.00009129999671,22365,22062,1247,3,1,0.020586600003298372,True,
threshold,0.08,440.2965818627258,1.0,True,,1108,cold,timeout,True,262034.5,60.000365100000636,22502,22197,1765,4,1,0.020693200000096112,True,
threshold,0.08,440.2965818627258,1.0,True,,1109,cold,timeout,True,262014.5,60.00146959999984,22459,22156,1817,3,1,0.020121800000197254,True,
threshold,0.08,440.2965818627258,1.0,True,,1110,cold,timeout,True,248984.5,60.00119549999363,22461,22158,1389,3,1,0.021303600005921908,True,
threshold,0.075,439.2761944380779,1.0,True,,1101,cold,timeout,True,261498.5,60.00021130000823,22572,22197,1699,4,1,0.02240400000300724,True,
threshold,0.075,439.2761944380779,1.0,True,,1102,cold,timeout,True,254145.0,60.00075220000872,21740,21437,1291,3,1,0.023741700002574362,True,
threshold,0.075,439.2761944380779,1.0,True,,1103,cold,timeout,True,245964.0,60.00388390000444,22684,22280,1474,4,1,0.02085899999656249,True,
threshold,0.075,439.2761944380779,1.0,True,,1104,cold,timeout,True,261554.5,60.00054269999964,22664,22260,1602,4,1,0.024014199996599928,True,
threshold,0.075,439.2761944380779,1.0,True,,1105,cold,timeout,True,246152.5,60.00138620000507,22591,22197,1614,4,1,0.020774899996467866,True,
threshold,0.075,439.2761944380779,1.0,True,,1106,cold,timeout,True,259404.0,60.00129210000159,22628,22224,1465,4,1,0.0209337999986019,True,
threshold,0.075,439.2761944380779,1.0,True,,1107,cold,timeout,True,247782.5,60.00225089999731,22719,22315,1265,4,1,0.021102599988807924,True,
threshold,0.075,439.2761944380779,1.0,True,,1108,cold,timeout,True,261498.5,60.00017710000975,21703,21400,1632,3,1,0.027954500008490868,True,
threshold,0.075,439.2761944380779,1.0,True,,1109,cold,timeout,True,255150.5,60.00266600000032,22383,22080,1816,3,1,0.02521310000156518,True,
threshold,0.075,439.2761944380779,1.0,True,,1110,cold,timeout,True,251957.0,60.00170330000401,22518,22197,1456,4,1,0.0294179000047734,True,
threshold,0.07,438.2534312472636,1.0,True,,1101,cold,timeout,True,262072.0,60.00191810000979,22584,22197,1314,4,1,0.022551900008693337,True,
threshold,0.07,438.2534312472636,1.0,True,,1102,cold,timeout,True,247324.5,60.00362999999197,22557,22197,1295,4,1,0.02055669999390375,True,
threshold,0.07,438.2534312472636,1.0,True,,1103,cold,timeout,True,251327.0,60.00217760000669,22550,22197,1262,4,1,0.021096500000567175,True,
threshold,0.07,438.2534312472636,1.0,True,,1104,cold,timeout,True,262124.0,60.00230069999816,22619,22215,1532,4,1,0.0196146999951452,True,
threshold,0.07,438.2534312472636,1.0,True,,1105,cold,timeout,True,261369.5,60.00202349999745,22288,21985,1678,3,1,0.022354600005201064,True,
