phase,dead_space_ratio,outline_side,cold_success_rate,robust,layout_path,seed,mode,status,legal,HPWL,runtime,evaluations,proposals,accepted,restarts_completed,first_feasible_evaluation,first_feasible_time,formal_audit_match,error
threshold,0.115,442.6070943850765,1.0,True,,2206,cold,timeout,True,518903.0,60.00599700002931,7811,7409,979,2,1,0.1870458999183029,True,
threshold,0.115,442.6070943850765,1.0,True,,2207,cold,timeout,True,513747.0,60.00129919988103,7954,7552,700,2,1,0.19017069996334612,True,
threshold,0.115,442.6070943850765,1.0,True,,2208,cold,timeout,True,506789.5,60.00287740002386,7928,7526,798,2,1,0.19777670013718307,True,
threshold,0.115,442.6070943850765,1.0,True,,2209,cold,timeout,True,516822.0,60.00286399992183,7938,7536,828,2,1,0.18481039977632463,True,
threshold,0.115,442.6070943850765,1.0,True,,2210,cold,timeout,True,518720.0,60.00023370003328,7839,7437,802,2,1,0.1890849000774324,True,
threshold,0.115,442.6070943850765,1.0,True,,2211,cold,timeout,True,518763.5,60.00887140003033,7885,7483,864,2,1,0.22938570007681847,True,
threshold,0.115,442.6070943850765,1.0,True,,2212,cold,timeout,True,515525.0,60.00046729994938,7908,7506,774,2,1,0.21074339980259538,True,
threshold,0.115,442.6070943850765,1.0,True,,2213,cold,timeout,True,519520.0,60.00828760000877,7815,7413,962,2,1,0.2043265998363495,True,
threshold,0.115,442.6070943850765,1.0,True,,2214,cold,timeout,True,518445.5,60.00538620003499,7869,7467,763,2,1,0.17963639996014535,True,
threshold,0.115,442.6070943850765,1.0,True,,2215,cold,timeout,True,513787.5,60.00382780004293,7854,7452,735,2,1,0.22974500013515353,True,
threshold,0.115,442.6070943850765,1.0,True,,2216,cold,timeout,True,519304.5,60.003424800001085,7748,7346,1035,2,1,0.2219455000013113,True,
threshold,0.115,442.6070943850765,1.0,True,,2217,cold,timeout,True,508214.5,60.00288149993867,7899,7497,822,2,1,0.18766109994612634,True,
threshold,0.115,442.6070943850765,1.0,True,,2218,cold,timeout,True,509750.5,60.001757899997756,7934,7532,867,2,1,0.21640809997916222,True,
threshold,0.115,442.6070943850765,1.0,True,,2219,cold,timeout,True,517946.0,60.004394500050694,7894,7492,1012,2,1,0.2155526999849826,True,
threshold,0.115,442.6070943850765,1.0,True,,2220,cold,timeout,True,518636.0,60.00630289991386,8038,7636,930,2,1,0.21928929979912937,True,
threshold,0.11,441.61358674750943,1.0,True,,2201,cold,timeout,True,511507.0,60.0017705000937,8009,7607,842,2,1,0.21139620011672378,True,
threshold,0.11,441.61358674750943,1.0,True,,2202,cold,timeout,True,519926.5,60.006643699947745,8040,7638,823,2,1,0.1891447000671178,True,
threshold,0.11,441.61358674750943,1.0,True,,2203,cold,timeout,True,522995.0,60.005455899983644,8000,7598,934,2,1,0.19378410000354052,True,
threshold,0.11,441.61358674750943,1.0,True,,2204,cold,timeout,True,523369.5,60.00044560013339,7975,7573,1018,2,1,0.16733300010673702,True,
threshold,0.11,441.61358674750943,1.0,True,,2205,cold,timeout,True,523428.0,60.00635359995067,7955,7553,953,2,1,0.1792846000753343,True,
threshold,0.11,441.61358674750943,1.0,True,,2206,cold,timeout,True,523508.5,60.002717699855566,7942,7540,788,2,1,0.1840219998266548,True,
threshold,0.11,441.61358674750943,1.0,True,,2207,cold,timeout,True,523138.5,60.00538849993609,7906,7504,781,2,1,0.1841619999613613,True,
threshold,0.11,441.61358674750943,1.0,True,,2208,cold,timeout,True,506164.5,60.009002699982375,8068,7666,887,2,1,0.19887079996988177,True,
threshold,0.11,441.61358674750943,1.0,True,,2209,cold,timeout,True,514028.5,60.00276379985735,7894,7492,837,2,1,0.19187489990144968,True,
threshold,0.11,441.61358674750943,1.0,True,,2210,cold,timeout,True,523884.0,60.00562850013375,7883,7481,928,2,1,0.17980549996718764,True,
threshold,0.11,441.61358674750943,1.0,True,,2211,cold,timeout,True,523909.0,60.00536730000749,7958,7556,974,2,1,0.17718179989606142,True,
threshold,0.11,441.61358674750943,1.0,True,,2212,cold,timeout,True,513521.0,60.00082279997878,7964,7562,826,2,1,0.17565669980831444,True,
threshold,0.11,441.61358674750943,1.0,True,,2213,cold,timeout,True,523986.5,60.01103170006536,7865,7463,824,2,1,0.1921092001721263,True,
threshold,0.11,441.61358674750943,1.0,True,,2214,cold,timeout,True,524499.0,60.00432430021465,7777,7375,793,2,1,0.17557770013809204,True,
threshold,0.11,441.61358674750943,1.0,True,,2215,cold,timeout,True,524104.5,60.005271799862385,7844,7442,819,2,1,0.17792799999006093,True,
threshold,0.11,441.61358674750943,1.0,True,,2216,cold,timeout,True,511839.0,60.00413650018163,7957,7555,723,2,1,0.17211100016720593,True,
threshold,0.11,441.61358674750943,1.0,True,,2217,cold,timeout,True,517663.0,60.00191170000471,7924,7522,877,2,1,0.1830801998730749,True,
threshold,0.11,441.61358674750943,1.0,True,,2218,cold,timeout,True,521526.0,60.00008279993199,7889,7487,727,2,1,0.18072299985215068,True,
threshold,0.11,441.61358674750943,1.0,True,,2219,cold,timeout,True,522145.0,60.00328419986181,7905,7503,937,2,1,0.22299779998138547,True,
threshold,0.11,441.61358674750943,1.0,True,,2220,cold,timeout,True,523453.5,60.00343849998899,7830,7428,818,2,1,0.22242610016837716,True,
threshold,0.105,440.61783894890135,1.0,True,,2201,cold,timeout,True,518962.5,60.00367070012726,8128,7726,848,2,1,0.21524890000000596,True,
threshold,0.105,440.61783894890135,1.0,True,,2202,cold,timeout,True,524315.5,60.00424399995245,7875,7473,808,2,1,0.20451750000938773,True,
threshold,0.105,440.61783894890135,1.0,True,,2203,cold,timeout,True,522636.5,60.002969100140035,7843,7441,866,2,1,0.18196710012853146,True,
threshold,0.105,440.61783894890135,1.0,True,,2204,cold,timeout,True,523411.0,60.00054330006242,7966,7564,841,2,1,0.1878921000752598,True,
threshold,0.105,440.61783894890135,1.0,True,,2205,cold,timeout,True,523504.0,60.00482039991766,7899,7497,945,2,1,0.2626555999740958,True,
threshold,0.105,440.61783894890135,1.0,True,,2206,cold,timeout,True,523458.5,60.005226799985394,7929,7527,908,2,1,0.20670290011912584,True,
threshold,0.105,440.61783894890135,1.0,True,,2207,cold,timeout,True,514357.0,60.0012811999768,8047,7645,715,2,1,0.21666970010846853,True,
threshold,0.105,440.61783894890135,1.0,True,,2208,cold,timeout,True,516726.5,60.00392249994911,7836,7434,738,2,1,0.19948239997029305,True,
threshold,0.105,440.61783894890135,1.0,True,,2209,cold,timeout,True,521872.5,60.003991700010374,7995,7593,780,2,1,0.16155329998582602,True,
threshold,0.105,440.61783894890135,1.0,True,,2210,cold,timeout,True,523992.0,60.00815339991823,7884,7482,1007,2,1,0.19569279998540878,True,
