phase,dead_space_ratio,outline_side,cold_success_rate,robust,layout_path,seed,mode,status,legal,HPWL,runtime,evaluations,proposals,accepted,restarts_completed,first_feasible_evaluation,first_feasible_time,formal_audit_match,error
threshold,0.0,419.1610668943384,0.0,False,,2220,cold,no_feasible,False,598894.0,60.00598779995926,7842,7440,2034,2,,,True,
threshold,0.075,434.59544406263626,1.0,True,,2201,cold,timeout,True,518710.0,60.00877369986847,8104,7702,667,2,1,0.19742690003477037,True,
threshold,0.075,434.59544406263626,1.0,True,,2202,cold,timeout,True,522124.0,60.00765549996868,8210,7808,806,2,1,0.17257010005414486,True,
threshold,0.075,434.59544406263626,1.0,True,,2203,cold,timeout,True,519106.0,60.00017599994317,8088,7686,868,2,1,0.17048999993130565,True,
threshold,0.075,434.59544406263626,1.0,True,,2204,cold,timeout,True,518282.5,60.00247750012204,8239,7837,696,2,1,0.19786479999311268,True,
threshold,0.075,434.59544406263626,1.0,True,,2205,cold,timeout,True,522318.0,60.00496880011633,8126,7724,847,2,1,0.20100350002758205,True,
threshold,0.075,434.59544406263626,1.0,True,,2206,cold,timeout,True,522038.5,60.007453799946234,8154,7752,948,2,1,0.20519879995845258,True,
threshold,0.075,434.59544406263626,1.0,True,,2207,cold,timeout,True,522124.0,60.01020310004242,8169,7767,868,2,1,0.21191329997964203,True,
threshold,0.075,434.59544406263626,1.0,True,,2208,cold,timeout,True,520091.0,60.00461690011434,8170,7768,836,2,1,0.19548689993098378,True,
threshold,0.075,434.59544406263626,1.0,True,,2209,cold,timeout,True,520361.5,60.00209269998595,8105,7703,747,2,1,0.195666000014171,True,
threshold,0.075,434.59544406263626,1.0,True,,2210,cold,timeout,True,522606.0,60.004111600108445,7950,7548,1031,2,1,0.16281930007971823,True,
threshold,0.075,434.59544406263626,1.0,True,,2211,cold,timeout,True,522552.5,60.00251829996705,8014,7612,884,2,1,0.19574490003287792,True,
threshold,0.075,434.59544406263626,1.0,True,,2212,cold,timeout,True,522589.5,60.003897699993104,8095,7693,821,2,1,0.1743811999913305,True,
threshold,0.075,434.59544406263626,1.0,True,,2213,cold,timeout,True,521146.0,60.000392799964175,7948,7546,792,2,1,0.17037049983628094,True,
threshold,0.075,434.59544406263626,1.0,True,,2214,cold,timeout,True,521349.5,60.001348099904135,8066,7664,772,2,1,0.18400879995897412,True,
threshold,0.075,434.59544406263626,1.0,True,,2215,cold,timeout,True,517716.0,60.004094700096175,8053,7651,881,2,1,0.17577630002051592,True,
threshold,0.075,434.59544406263626,1.0,True,,2216,cold,timeout,True,522869.5,60.00072420015931,8045,7643,887,2,1,0.20317020011134446,True,
threshold,0.075,434.59544406263626,1.0,True,,2217,cold,timeout,True,514767.5,60.00197450001724,7928,7526,656,2,1,0.1958947000093758,True,
threshold,0.075,434.59544406263626,1.0,True,,2218,cold,timeout,True,523250.0,60.00374129996635,7850,7448,767,2,1,0.20383129990659654,True,
threshold,0.075,434.59544406263626,1.0,True,,2219,cold,timeout,True,519564.0,60.003544399980456,7879,7477,714,2,1,0.19746219995431602,True,
threshold,0.075,434.59544406263626,1.0,True,,2220,cold,timeout,True,522161.5,60.00254109990783,7829,7427,924,2,1,0.21222190000116825,True,
threshold,0.0375,426.9480062021604,0.0,False,,2201,cold,no_feasible,False,598312.5,60.005442700115964,7739,7337,2009,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2202,cold,no_feasible,False,579689.0,60.005651799961925,7585,7299,2037,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2203,cold,no_feasible,False,584937.0,60.001092799939215,7562,7299,1912,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2204,cold,no_feasible,False,617745.0,60.00325980014168,7682,7299,2114,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2205,cold,no_feasible,False,598732.5,60.00182759994641,7425,7224,1982,1,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2206,cold,no_feasible,False,597253.5,60.00198499998078,7494,7293,1867,1,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2207,cold,no_feasible,False,604523.0,60.00456520006992,7553,7299,2171,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2208,cold,no_feasible,False,586443.0,60.00002560019493,7468,7267,1987,1,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2209,cold,no_feasible,False,592745.5,60.00479679997079,7620,7299,2044,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2210,cold,no_feasible,False,592249.0,60.00559709989466,7606,7299,2020,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2211,cold,no_feasible,False,600432.0,60.001149700023234,7753,7351,2237,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2212,cold,no_feasible,False,577315.5,60.00408020010218,7628,7299,2109,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2213,cold,no_feasible,False,599040.5,60.00635389983654,7592,7299,2123,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2214,cold,no_feasible,False,598102.0,60.005524000152946,7638,7299,2019,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2215,cold,no_feasible,False,595235.0,60.00081619992852,7552,7299,1877,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2216,cold,no_feasible,False,618824.0,60.004027099814266,7500,7299,1904,1,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2217,cold,no_feasible,False,603624.0,60.00070540001616,7576,7299,2053,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2218,cold,no_feasible,False,590965.0,60.00359009997919,7532,7299,1902,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2219,cold,no_feasible,False,591613.0,60.002566299866885,7582,7299,1909,2,,,True,
threshold,0.0375,426.9480062021604,0.0,False,,2220,cold,no_feasible,False,613953.0,60.0014688000083,7539,7299,1984,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2201,cold,no_feasible,False,588595.0,60.005846299929544,7931,7529,2410,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2202,cold,no_feasible,False,588811.5,60.00461209984496,7748,7346,2014,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2203,cold,no_feasible,False,607607.0,60.00043310015462,7682,7299,1943,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2204,cold,no_feasible,False,604467.5,60.00359019986354,7959,7557,2204,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2205,cold,no_feasible,False,595202.0,60.000284699955955,7508,7299,1883,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2206,cold,no_feasible,False,604421.5,60.00026710005477,7466,7265,1855,1,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2207,cold,no_feasible,False,576478.0,60.00381199992262,7728,7326,2097,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2208,cold,no_feasible,False,591350.0,60.002260299865156,7516,7299,2188,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2209,cold,no_feasible,False,592787.0,60.00533549999818,7705,7303,1983,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2210,cold,no_feasible,False,593240.5,60.00522269983776,7728,7326,1928,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2211,cold,no_feasible,False,596360.0,60.0022606998682,7752,7350,2311,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2212,cold,no_feasible,False,604779.0,60.003497099969536,7749,7347,2122,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2213,cold,no_feasible,False,575174.5,60.00067269988358,7758,7356,2189,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2214,cold,no_feasible,False,610689.5,60.004307500086725,7673,7299,1910,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2215,cold,no_feasible,False,590717.5,60.00169960013591,7615,7299,1993,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2216,cold,no_feasible,False,590143.0,60.002527800155804,7715,7313,1906,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2217,cold,no_feasible,False,606427.5,60.003849799977615,7743,7341,2334,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2218,cold,no_feasible,False,591510.0,60.00573719991371,7611,7299,1934,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2219,cold,no_feasible,False,586953.5,60.003906100057065,7881,7479,1881,2,,,True,
threshold,0.05625,430.7886953020007,0.0,False,,2220,cold,no_feasible,False,585356.5,60.004997400101274,7918,7516,2159,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2201,cold,no_feasible,False,603868.5,60.00503730005585,8033,7631,2338,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2202,cold,no_feasible,False,598124.5,60.00442759995349,7886,7484,2151,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2203,cold,no_feasible,False,593193.5,60.00156830018386,7901,7499,2251,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2204,cold,no_feasible,False,589246.5,60.002704199869186,7935,7533,2224,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2205,cold,no_feasible,False,588565.5,60.00488610006869,7728,7326,1829,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2206,cold,no_feasible,False,589824.5,60.003593400120735,7724,7322,2068,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2207,cold,no_feasible,False,587875.5,60.00348089984618,7766,7364,2150,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2208,cold,no_feasible,False,602902.5,60.00194270000793,7733,7331,2084,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2209,cold,no_feasible,False,587814.5,60.00901879998855,7733,7331,2010,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2210,cold,no_feasible,False,605386.5,60.00034929998219,7684,7299,1983,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2211,cold,no_feasible,False,595881.0,60.00126689998433,7778,7376,2192,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2212,cold,no_feasible,False,602178.5,60.00402750005014,7771,7369,2120,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2213,cold,no_feasible,False,615452.0,60.005333699984476,7717,7315,2011,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2214,cold,no_feasible,False,600237.5,60.004767100093886,7743,7341,1905,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2215,cold,no_feasible,False,591942.5,60.00104070012458,7765,7363,2110,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2216,cold,no_feasible,False,608006.5,60.00190169992857,7698,7299,1878,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2217,cold,no_feasible,False,603595.5,60.00172489997931,7810,7408,2251,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2218,cold,no_feasible,False,588009.0,60.00099719990976,7780,7378,2151,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2219,cold,no_feasible,False,602076.5,60.0053505001124,7949,7547,1869,2,,,True,
threshold,0.065625,432.6962560503615,0.0,False,,2220,cold,no_feasible,False,575896.5,60.00173470005393,7849,7447,2033,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2201,cold,no_feasible,False,600960.0,60.012080600019544,7834,7432,2302,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2202,cold,no_feasible,False,589327.5,60.01132470020093,7671,7299,2040,2,,,True,
